30/6/2021:10:59:30 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"e-mail not registered!"}
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:09.422Z","updatedAt":"2021-07-30T08:26:09.446Z","categori":{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:09.295Z","updatedAt":"2021-07-30T08:26:09.337Z"}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:09.422Z","updatedAt":"2021-07-30T08:26:09.446Z","categori":{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:09.295Z","updatedAt":"2021-07-30T08:26:09.337Z"}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:09.422Z","updatedAt":"2021-07-30T08:26:09.446Z","categori":{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:09.295Z","updatedAt":"2021-07-30T08:26:09.337Z"}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:26:09.583Z","updatedAt":"2021-07-30T08:26:09.607Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzM2MDksImV4cCI6MTYyNzcyMDAwOX0.ewC3mwM3r_oHQHTSUIa-lRmczI9ibi4ohHViZxbU5Q4"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:26:49.152Z","updatedAt":"2021-07-30T08:26:49.194Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | {"name":"SequelizeEagerLoadingError"}
 | {"name":"SequelizeEagerLoadingError"}
 | {"name":"SequelizeEagerLoadingError"}
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:26:49.436Z","updatedAt":"2021-07-30T08:26:49.454Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzM2MjQsImV4cCI6MTYyNzcyMDAyNH0.wDjUoP-nEwt6UGKQtlPU-n-HkFQiRErWZ5i_FPNPPTA"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.794Z","updatedAt":"2021-07-30T08:27:04.831Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.914Z","updatedAt":"2021-07-30T08:27:04.948Z","categories":{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.794Z","updatedAt":"2021-07-30T08:27:04.831Z"}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.914Z","updatedAt":"2021-07-30T08:27:04.948Z","categories":{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.794Z","updatedAt":"2021-07-30T08:27:04.831Z"}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.914Z","updatedAt":"2021-07-30T08:27:04.948Z","categories":{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:27:04.794Z","updatedAt":"2021-07-30T08:27:04.831Z"}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:27:05.122Z","updatedAt":"2021-07-30T08:27:05.152Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzM4NTcsImV4cCI6MTYyNzcyMDI1N30.YbA2oHZkuOl6N7qJC1W2WQKsAzUsc_pKXAUK4AXs_cc"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:30:57.979Z","updatedAt":"2021-07-30T08:30:58.016Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:30:58.102Z","updatedAt":"2021-07-30T08:30:58.128Z","categories":{"name":"baju-muslim"}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:30:58.102Z","updatedAt":"2021-07-30T08:30:58.128Z","categories":{"name":"baju-muslim"}}]
 | [{"id":1,"title":"baju","category_id":1,"price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:30:58.102Z","updatedAt":"2021-07-30T08:30:58.128Z","categories":{"name":"baju-muslim"}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:30:58.271Z","updatedAt":"2021-07-30T08:30:58.290Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzQyNzIsImV4cCI6MTYyNzcyMDY3Mn0.jLqQf4HxVAfwxyi-BUFLW0YNdupxSW6S9QPd2J6DyZM"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:37:52.336Z","updatedAt":"2021-07-30T08:37:52.382Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:37:52.463Z","updatedAt":"2021-07-30T08:37:52.487Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:37:52.463Z","updatedAt":"2021-07-30T08:37:52.487Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:37:52.463Z","updatedAt":"2021-07-30T08:37:52.487Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:37:52.614Z","updatedAt":"2021-07-30T08:37:52.645Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzQzOTEsImV4cCI6MTYyNzcyMDc5MX0.SPjAS0Tbj3GXW3wT5fgzL-AlQs5BXVN5YnlpG30sZhg"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:39:51.614Z","updatedAt":"2021-07-30T08:39:51.669Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:39:51.786Z","updatedAt":"2021-07-30T08:39:51.830Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:39:51.786Z","updatedAt":"2021-07-30T08:39:51.830Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:39:51.786Z","updatedAt":"2021-07-30T08:39:51.830Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:39:51.975Z","updatedAt":"2021-07-30T08:39:52.008Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzQ2MzksImV4cCI6MTYyNzcyMTAzOX0.sEIAykgj-30IdHgRwwb7p2NBbKicZ3HZ3Ppnj25IU8Q"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:43:59.512Z","updatedAt":"2021-07-30T08:43:59.546Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:43:59.512Z","updatedAt":"2021-07-30T08:43:59.546Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:43:59.512Z","updatedAt":"2021-07-30T08:43:59.546Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:43:59.649Z","updatedAt":"2021-07-30T08:43:59.670Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:43:59.649Z","updatedAt":"2021-07-30T08:43:59.670Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:43:59.649Z","updatedAt":"2021-07-30T08:43:59.670Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:43:59.768Z","updatedAt":"2021-07-30T08:43:59.794Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzQ3NTcsImV4cCI6MTYyNzcyMTE1N30.m01IS1G-uagctUW99cUI9EMHTthBDNDdcUGioRRsw6Q"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:45:57.198Z","updatedAt":"2021-07-30T08:45:57.240Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:45:57.198Z","updatedAt":"2021-07-30T08:45:57.240Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T08:45:57.198Z","updatedAt":"2021-07-30T08:45:57.240Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:45:57.353Z","updatedAt":"2021-07-30T08:45:57.380Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:45:57.353Z","updatedAt":"2021-07-30T08:45:57.380Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T08:45:57.353Z","updatedAt":"2021-07-30T08:45:57.380Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T08:45:57.477Z","updatedAt":"2021-07-30T08:45:57.498Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzU5NDQsImV4cCI6MTYyNzcyMjM0NH0.uUMxSa3a-zrditoIY531gH7CAjeaeB4okn_7Z2pWlRY"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:05:44.623Z","updatedAt":"2021-07-30T09:05:44.668Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:05:44.623Z","updatedAt":"2021-07-30T09:05:44.668Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:05:44.623Z","updatedAt":"2021-07-30T09:05:44.668Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:05:44.782Z","updatedAt":"2021-07-30T09:05:44.804Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:05:44.782Z","updatedAt":"2021-07-30T09:05:44.804Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:05:44.782Z","updatedAt":"2021-07-30T09:05:44.804Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T09:05:44.904Z","updatedAt":"2021-07-30T09:05:44.923Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzYxNjAsImV4cCI6MTYyNzcyMjU2MH0.WLKYCCEaLPxLQxmoXF0034Frs9DA5TDv4gCpAQDSe_I"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:09:20.216Z","updatedAt":"2021-07-30T09:09:20.259Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:09:20.216Z","updatedAt":"2021-07-30T09:09:20.259Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:09:20.216Z","updatedAt":"2021-07-30T09:09:20.259Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:09:20.367Z","updatedAt":"2021-07-30T09:09:20.401Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:09:20.367Z","updatedAt":"2021-07-30T09:09:20.401Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:09:20.367Z","updatedAt":"2021-07-30T09:09:20.401Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
 | {"message":"add data bag success"}
 | {"message":"delete data bag success"}
 | [{"id":1,"product_id":1,"qty":3,"user":"emailTest@gmail.com","createdAt":"2021-07-30T09:09:20.510Z","updatedAt":"2021-07-30T09:09:20.525Z"}]
 | {"message":"register success"}
 | {"message":"e-mail already registered"}
 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZW1haWxUZXN0QGdtYWlsLmNvbSIsInJvbGVzIjoiYWRtaW4iLCJpYXQiOjE2Mjc2MzYyNTcsImV4cCI6MTYyNzcyMjY1N30.a08MDoiydyI1fJuWiC9rb5AzUCrvUdWW1btnR8pea8s"}
 | {"message":"add categories is success"}
 | {"message":"edit category is success"}
 | {"message":"add categories is success"}
 | {"message":"category success to delete"}
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:10:57.306Z","updatedAt":"2021-07-30T09:10:57.364Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:10:57.306Z","updatedAt":"2021-07-30T09:10:57.364Z"}]
 | [{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-07-30T09:10:57.306Z","updatedAt":"2021-07-30T09:10:57.364Z"}]
 | {"message":"add product is success"}
 | {"message":"data updated"}
 | {"message":"add product is success"}
 | {"message":"data success to delete"}
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:10:57.492Z","updatedAt":"2021-07-30T09:10:57.535Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:10:57.492Z","updatedAt":"2021-07-30T09:10:57.535Z","categories":{"name":"baju-muslim","id":1}}]
 | [{"id":1,"title":"baju","price":10000,"brand":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-30T09:10:57.492Z","updatedAt":"2021-07-30T09:10:57.535Z","categories":{"name":"baju-muslim","id":1}}]
 | {"message":"add data bag success"}
 | {"message":"update data bag success"}
