20/6/2021:10:0:05 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:11:27:00 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":46,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:26:11.430Z","updatedAt":"2021-07-20T04:26:11.430Z"},{"id":45,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:26:11.382Z","updatedAt":"2021-07-20T04:26:11.382Z"},{"id":44,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:21:10.237Z","updatedAt":"2021-07-20T04:21:10.237Z"},{"id":43,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:21:10.195Z","updatedAt":"2021-07-20T04:21:10.195Z"},{"id":42,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:19:10.180Z","updatedAt":"2021-07-20T04:19:10.180Z"},{"id":41,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:19:10.133Z","updatedAt":"2021-07-20T04:19:10.133Z"},{"id":40,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:18:34.872Z","updatedAt":"2021-07-20T04:18:34.872Z"},{"id":39,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:18:34.831Z","updatedAt":"2021-07-20T04:18:34.831Z"},{"id":38,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:16:31.971Z","updatedAt":"2021-07-20T04:16:31.971Z"},{"id":37,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:16:31.930Z","updatedAt":"2021-07-20T04:16:31.930Z"},{"id":36,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:53:15.251Z","updatedAt":"2021-07-20T03:53:15.251Z"},{"id":35,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:53:15.224Z","updatedAt":"2021-07-20T03:53:15.224Z"},{"id":34,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:53:15.174Z","updatedAt":"2021-07-20T03:53:15.174Z"},{"id":33,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:52:12.691Z","updatedAt":"2021-07-20T03:52:12.691Z"},{"id":32,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:52:12.664Z","updatedAt":"2021-07-20T03:52:12.664Z"},{"id":31,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:52:12.616Z","updatedAt":"2021-07-20T03:52:12.616Z"},{"id":30,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:48:03.592Z","updatedAt":"2021-07-20T03:48:03.592Z"},{"id":29,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:48:03.555Z","updatedAt":"2021-07-20T03:48:03.555Z"},{"id":28,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:44:32.179Z","updatedAt":"2021-07-20T03:44:32.179Z"},{"id":27,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:44:32.133Z","updatedAt":"2021-07-20T03:44:32.133Z"},{"id":26,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:40:20.228Z","updatedAt":"2021-07-20T03:40:20.228Z"},{"id":25,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:22:13.487Z","updatedAt":"2021-07-20T03:22:13.487Z"},{"id":24,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:20:20.036Z","updatedAt":"2021-07-20T03:20:20.036Z"},{"id":23,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:16:59.943Z","updatedAt":"2021-07-20T03:16:59.943Z"},{"id":22,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:00:09.254Z","updatedAt":"2021-07-20T03:00:09.254Z"},{"id":21,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:40:45.469Z","updatedAt":"2021-07-19T10:40:45.469Z"},{"id":20,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:39:41.791Z","updatedAt":"2021-07-19T10:39:41.791Z"},{"id":19,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:38:23.117Z","updatedAt":"2021-07-19T10:38:23.117Z"},{"id":18,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:36:39.836Z","updatedAt":"2021-07-19T10:36:39.836Z"},{"id":17,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:35:38.852Z","updatedAt":"2021-07-19T10:35:38.852Z"},{"id":16,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:32:28.683Z","updatedAt":"2021-07-19T10:32:28.683Z"},{"id":15,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:30:16.094Z","updatedAt":"2021-07-19T10:30:16.094Z"},{"id":14,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:28:32.899Z","updatedAt":"2021-07-19T10:28:32.899Z"},{"id":13,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:36:22.036Z","updatedAt":"2021-07-19T09:36:22.036Z"},{"id":12,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:34:10.082Z","updatedAt":"2021-07-19T09:34:10.082Z"},{"id":11,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:33:40.416Z","updatedAt":"2021-07-19T09:33:40.416Z"},{"id":10,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:58.417Z","updatedAt":"2021-07-19T09:32:58.417Z"},{"id":9,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:22.627Z","updatedAt":"2021-07-19T09:32:22.627Z"},{"id":8,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:31:20.868Z","updatedAt":"2021-07-19T09:31:20.868Z"},{"id":7,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:30:20.075Z","updatedAt":"2021-07-19T09:30:20.075Z"},{"id":6,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:28:36.215Z","updatedAt":"2021-07-19T09:28:36.215Z"},{"id":5,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:27:42.890Z","updatedAt":"2021-07-19T09:27:42.890Z"},{"id":4,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:23:25.782Z","updatedAt":"2021-07-19T09:23:25.782Z"},{"id":3,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:22:17.852Z","updatedAt":"2021-07-19T09:22:17.852Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:13:08.318Z","updatedAt":"2021-07-19T09:13:08.318Z"}]
20/6/2021:11:27:00 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:11:27:00 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU1MzA3LCJleHAiOjE2MjY4NDE3MDd9.XvTFfKWdFOqTsSpu_6ge68X0yow4wQLyUfLtZ-D5qTQ"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | GET | /product | 200 | [{"id":48,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:27:00.398Z","updatedAt":"2021-07-20T04:27:00.398Z"},{"id":47,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:27:00.358Z","updatedAt":"2021-07-20T04:27:00.358Z"},{"id":46,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:26:11.430Z","updatedAt":"2021-07-20T04:26:11.430Z"},{"id":45,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:26:11.382Z","updatedAt":"2021-07-20T04:26:11.382Z"},{"id":44,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:21:10.237Z","updatedAt":"2021-07-20T04:21:10.237Z"},{"id":43,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:21:10.195Z","updatedAt":"2021-07-20T04:21:10.195Z"},{"id":42,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:19:10.180Z","updatedAt":"2021-07-20T04:19:10.180Z"},{"id":41,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:19:10.133Z","updatedAt":"2021-07-20T04:19:10.133Z"},{"id":40,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:18:34.872Z","updatedAt":"2021-07-20T04:18:34.872Z"},{"id":39,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:18:34.831Z","updatedAt":"2021-07-20T04:18:34.831Z"},{"id":38,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:16:31.971Z","updatedAt":"2021-07-20T04:16:31.971Z"},{"id":37,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T04:16:31.930Z","updatedAt":"2021-07-20T04:16:31.930Z"},{"id":36,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:53:15.251Z","updatedAt":"2021-07-20T03:53:15.251Z"},{"id":35,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:53:15.224Z","updatedAt":"2021-07-20T03:53:15.224Z"},{"id":34,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:53:15.174Z","updatedAt":"2021-07-20T03:53:15.174Z"},{"id":33,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:52:12.691Z","updatedAt":"2021-07-20T03:52:12.691Z"},{"id":32,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:52:12.664Z","updatedAt":"2021-07-20T03:52:12.664Z"},{"id":31,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:52:12.616Z","updatedAt":"2021-07-20T03:52:12.616Z"},{"id":30,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:48:03.592Z","updatedAt":"2021-07-20T03:48:03.592Z"},{"id":29,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:48:03.555Z","updatedAt":"2021-07-20T03:48:03.555Z"},{"id":28,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:44:32.179Z","updatedAt":"2021-07-20T03:44:32.179Z"},{"id":27,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:44:32.133Z","updatedAt":"2021-07-20T03:44:32.133Z"},{"id":26,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:40:20.228Z","updatedAt":"2021-07-20T03:40:20.228Z"},{"id":25,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:22:13.487Z","updatedAt":"2021-07-20T03:22:13.487Z"},{"id":24,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:20:20.036Z","updatedAt":"2021-07-20T03:20:20.036Z"},{"id":23,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:16:59.943Z","updatedAt":"2021-07-20T03:16:59.943Z"},{"id":22,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-20T03:00:09.254Z","updatedAt":"2021-07-20T03:00:09.254Z"},{"id":21,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:40:45.469Z","updatedAt":"2021-07-19T10:40:45.469Z"},{"id":20,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:39:41.791Z","updatedAt":"2021-07-19T10:39:41.791Z"},{"id":19,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:38:23.117Z","updatedAt":"2021-07-19T10:38:23.117Z"},{"id":18,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:36:39.836Z","updatedAt":"2021-07-19T10:36:39.836Z"},{"id":17,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:35:38.852Z","updatedAt":"2021-07-19T10:35:38.852Z"},{"id":16,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:32:28.683Z","updatedAt":"2021-07-19T10:32:28.683Z"},{"id":15,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:30:16.094Z","updatedAt":"2021-07-19T10:30:16.094Z"},{"id":14,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T10:28:32.899Z","updatedAt":"2021-07-19T10:28:32.899Z"},{"id":13,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:36:22.036Z","updatedAt":"2021-07-19T09:36:22.036Z"},{"id":12,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:34:10.082Z","updatedAt":"2021-07-19T09:34:10.082Z"},{"id":11,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:33:40.416Z","updatedAt":"2021-07-19T09:33:40.416Z"},{"id":10,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:58.417Z","updatedAt":"2021-07-19T09:32:58.417Z"},{"id":9,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:32:22.627Z","updatedAt":"2021-07-19T09:32:22.627Z"},{"id":8,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:31:20.868Z","updatedAt":"2021-07-19T09:31:20.868Z"},{"id":7,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:30:20.075Z","updatedAt":"2021-07-19T09:30:20.075Z"},{"id":6,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:28:36.215Z","updatedAt":"2021-07-19T09:28:36.215Z"},{"id":5,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:27:42.890Z","updatedAt":"2021-07-19T09:27:42.890Z"},{"id":4,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:23:25.782Z","updatedAt":"2021-07-19T09:23:25.782Z"},{"id":3,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:22:17.852Z","updatedAt":"2021-07-19T09:22:17.852Z"},{"id":2,"title":"baju","category_id":4,"price":10000,"store":"toko kami","review":21,"star":4,"image":"public/images/blank.jpg","createdAt":"2021-07-19T09:13:08.318Z","updatedAt":"2021-07-19T09:13:08.318Z"}]
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU1MzA3LCJleHAiOjE2MjY4NDE3MDd9.zwMnHGAtJVFQsUPpSxo-kh44p0QcrOArM-fjkiLWGLo"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | POST | /product | 200 | {"message":"add product is success"}
20/6/2021:11:28:27 | ::ffff:127.0.0.1 | DELETE | /product/2 | 200 | {"message":"data success to delete"}
20/6/2021:11:29:32 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:11:29:32 | ::ffff:127.0.0.1 | POST | /register | 200 | {"message":"e-mail already registered"}
20/6/2021:11:29:32 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidXNlckBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU1MzczLCJleHAiOjE2MjY4NDE3NzN9.1foP7DZWWy-vcPcEEZF1lkm0MmIllVTKRKs8HncCgBk"}
20/6/2021:11:29:32 | ::ffff:127.0.0.1 | POST | /login | 200 | {"message":"login berhasil!","token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoidGVzdEBnbWFpbC5jb20iLCJyb2xlcyI6ImFkbWluIiwiaWF0IjoxNjI2NzU1MzczLCJleHAiOjE2MjY4NDE3NzN9.1FsZFa2EhiOUZSjzCCrg3YxMiZhT791MWQP3O0f97AU"}
